,disease,disease_label_doid,taxon_doid,taxon_label_doid,symptom,symptom_label,tax_id
836,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36831,Clostridium botulinum F,http://purl.obolibrary.org/obo/HP_0001260,Dysarthria,36831
837,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36831,Clostridium botulinum F,http://purl.obolibrary.org/obo/HP_0000622,Blurred vision,36831
838,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36831,Clostridium botulinum F,http://purl.obolibrary.org/obo/HP_0002015,Dysphagia,36831
839,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36831,Clostridium botulinum F,http://purl.obolibrary.org/obo/HP_0001618,Dysphonia,36831
840,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36830,Clostridium botulinum E,,,36830
841,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36830,Clostridium botulinum E,http://purl.obolibrary.org/obo/HP_0000651,Diplopia,36830
842,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36830,Clostridium botulinum E,http://purl.obolibrary.org/obo/HP_0001260,Dysarthria,36830
843,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36830,Clostridium botulinum E,http://purl.obolibrary.org/obo/HP_0000622,Blurred vision,36830
844,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36830,Clostridium botulinum E,http://purl.obolibrary.org/obo/HP_0002015,Dysphagia,36830
845,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36830,Clostridium botulinum E,http://purl.obolibrary.org/obo/HP_0001618,Dysphonia,36830
846,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36827,Clostridium botulinum B,,,36827
847,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36827,Clostridium botulinum B,http://purl.obolibrary.org/obo/HP_0000651,Diplopia,36827
848,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36827,Clostridium botulinum B,http://purl.obolibrary.org/obo/HP_0001260,Dysarthria,36827
849,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36827,Clostridium botulinum B,http://purl.obolibrary.org/obo/HP_0000622,Blurred vision,36827
850,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36827,Clostridium botulinum B,http://purl.obolibrary.org/obo/HP_0002015,Dysphagia,36827
851,http://purl.obolibrary.org/obo/MONDO_0016453,foodborne botulism,http://purl.obolibrary.org/obo/NCBITaxon_36827,Clostridium botulinum B,http://purl.obolibrary.org/obo/HP_0001618,Dysphonia,36827
852,http://purl.obolibrary.org/obo/MONDO_0005801,human T-lymphotropic virus 1 infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11908,Human T-lymphotropic virus 1,,,11908
853,http://purl.obolibrary.org/obo/MONDO_0005995,trichostrongylosis,http://purl.obolibrary.org/obo/NCBITaxon_6318,Trichostrongylus,,,6318
854,http://purl.obolibrary.org/obo/MONDO_0005118,human granulocytic ehrlichiosis,http://purl.obolibrary.org/obo/NCBITaxon_948,Anaplasma phagocytophilum,,,948
855,http://purl.obolibrary.org/obo/MONDO_0019545,systemic monochloroacetate poisoning,http://purl.obolibrary.org/obo/ECTO_0001659,exposure to chloroacetic acid,,,
856,http://purl.obolibrary.org/obo/MONDO_0005687,Caliciviridae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11974,Caliciviridae,,,11974
857,http://purl.obolibrary.org/obo/MONDO_0017453,fetal parvovirus syndrome,http://purl.obolibrary.org/obo/NCBITaxon_10798,Human parvovirus B19,,,10798
858,http://purl.obolibrary.org/obo/MONDO_0005344,hepatitis B,http://purl.obolibrary.org/obo/NCBITaxon_10407,Hepatitis B virus,,,10407
859,http://purl.obolibrary.org/obo/MONDO_0005344,hepatitis B,http://purl.obolibrary.org/obo/NCBITaxon_10407,Hepatitis B virus,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,10407
860,http://purl.obolibrary.org/obo/MONDO_0005344,hepatitis B,http://purl.obolibrary.org/obo/NCBITaxon_10407,Hepatitis B virus,http://purl.obolibrary.org/obo/HP_0000952,Jaundice,10407
861,http://purl.obolibrary.org/obo/MONDO_0001540,bagassosis,http://purl.obolibrary.org/obo/ENVO_00002872,bagasse,,,
862,http://purl.obolibrary.org/obo/MONDO_0001540,bagassosis,http://purl.obolibrary.org/obo/ENVO_00002872,bagasse,http://purl.obolibrary.org/obo/HP_0001324,Muscle weakness,
863,http://purl.obolibrary.org/obo/MONDO_0007014,vibrio infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_662,Vibrio,,,662
864,http://purl.obolibrary.org/obo/MONDO_0006681,Borrelia infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_138,Borrelia,,,138
865,http://purl.obolibrary.org/obo/MONDO_0005780,Hantavirus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11598,Hantavirus,,,11598
866,http://purl.obolibrary.org/obo/MONDO_0005745,Enoplea infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_119088,Enoplea,,,119088
867,http://purl.obolibrary.org/obo/MONDO_0024357,drug induced central sleep apnea,http://purl.obolibrary.org/obo/ECTO_0000509,exposure to drug,,,
868,http://purl.obolibrary.org/obo/MONDO_0017877,Brazilian hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_45709,Sabia mammarenavirus,,,45709
869,http://purl.obolibrary.org/obo/MONDO_0005901,pasteurellosis,http://purl.obolibrary.org/obo/NCBITaxon_745,Pasteurella,,,745
870,http://purl.obolibrary.org/obo/MONDO_0005901,pasteurellosis,http://purl.obolibrary.org/obo/NCBITaxon_745,Pasteurella,http://purl.obolibrary.org/obo/HP_0002090,Pneumonia,745
871,http://purl.obolibrary.org/obo/MONDO_0005901,pasteurellosis,http://purl.obolibrary.org/obo/NCBITaxon_745,Pasteurella,http://purl.obolibrary.org/obo/HP_0001649,Tachycardia,745
872,http://purl.obolibrary.org/obo/MONDO_0005901,pasteurellosis,http://purl.obolibrary.org/obo/NCBITaxon_745,Pasteurella,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,745
873,http://purl.obolibrary.org/obo/MONDO_0017394,ketamine-induced biliary dilatation,http://purl.obolibrary.org/obo/CHEBI_6121,ketamine,,,
874,http://purl.obolibrary.org/obo/MONDO_0005939,Reoviridae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_10880,Reoviridae,,,10880
875,http://purl.obolibrary.org/obo/MONDO_0017861,ethylene glycol poisoning,http://purl.obolibrary.org/obo/CHEBI_30742,ethylene glycol,,,
876,http://purl.obolibrary.org/obo/MONDO_0000299,thelaziasis,http://purl.obolibrary.org/obo/NCBITaxon_103826,Thelazia,,,103826
877,http://purl.obolibrary.org/obo/MONDO_0005683,brucellosis,http://purl.obolibrary.org/obo/NCBITaxon_234,Brucella,,,234
878,http://purl.obolibrary.org/obo/MONDO_0000273,Kunjin encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11077,Kunjin virus,,,11077
879,http://purl.obolibrary.org/obo/MONDO_0000273,Kunjin encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11077,Kunjin virus,http://purl.obolibrary.org/obo/HP_0001254,Lethargy,11077
880,http://purl.obolibrary.org/obo/MONDO_0000282,Whitewater Arroyo hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_46919,Whitewater Arroyo mammarenavirus,,,46919
881,http://purl.obolibrary.org/obo/MONDO_0017882,Omsk hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_12542,Omsk hemorrhagic fever virus,,,12542
882,http://purl.obolibrary.org/obo/MONDO_0005889,Orthomyxoviridae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11308,Orthomyxoviridae,,,11308
883,http://purl.obolibrary.org/obo/MONDO_0025371,Parvoviridae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_10780,Parvoviridae,,,10780
884,http://purl.obolibrary.org/obo/MONDO_0005718,Coronaviridae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11118,Coronaviridae,,,11118
885,http://purl.obolibrary.org/obo/MONDO_0005949,Roseolovirus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_40272,Roseolovirus,,,40272
886,http://purl.obolibrary.org/obo/MONDO_0005720,cowpox,http://purl.obolibrary.org/obo/NCBITaxon_10243,Cowpox virus,,,10243
887,http://purl.obolibrary.org/obo/MONDO_0006731,drug-induced akathisia,http://purl.obolibrary.org/obo/ECTO_0000509,exposure to drug,,,
888,http://purl.obolibrary.org/obo/MONDO_0003969,amphetamine abuse,http://purl.obolibrary.org/obo/CHEBI_2679,amphetamine,,,
889,http://purl.obolibrary.org/obo/MONDO_0004328,maxillary sinus adenocarcinoma,http://purl.obolibrary.org/obo/CL_0000066,epithelial cell,,,
890,http://purl.obolibrary.org/obo/MONDO_0019173,rabies,http://purl.obolibrary.org/obo/NCBITaxon_11292,Rabies lyssavirus,,,11292
891,http://purl.obolibrary.org/obo/MONDO_0019173,rabies,http://purl.obolibrary.org/obo/NCBITaxon_11292,Rabies lyssavirus,http://purl.obolibrary.org/obo/HP_0000713,Agitation,11292
892,http://purl.obolibrary.org/obo/MONDO_0019173,rabies,http://purl.obolibrary.org/obo/NCBITaxon_11292,Rabies lyssavirus,http://purl.obolibrary.org/obo/HP_0001289,Confusion,11292
893,http://purl.obolibrary.org/obo/MONDO_0019173,rabies,http://purl.obolibrary.org/obo/NCBITaxon_11292,Rabies lyssavirus,http://purl.obolibrary.org/obo/HP_0000739,Anxiety,11292
894,http://purl.obolibrary.org/obo/MONDO_0019173,rabies,http://purl.obolibrary.org/obo/NCBITaxon_11292,Rabies lyssavirus,http://purl.obolibrary.org/obo/HP_0003470,Paralysis,11292
895,http://purl.obolibrary.org/obo/MONDO_0005984,tinea pedis,http://purl.obolibrary.org/obo/NCBITaxon_5550,Trichophyton,,,5550
896,http://purl.obolibrary.org/obo/MONDO_0005984,tinea pedis,http://purl.obolibrary.org/obo/NCBITaxon_34390,Epidermophyton,,,34390
897,http://purl.obolibrary.org/obo/MONDO_0005194,Rotavirus infection,http://purl.obolibrary.org/obo/NCBITaxon_10912,Rotavirus,,,10912
898,http://purl.obolibrary.org/obo/MONDO_0017872,Lujo hemorrhagic fever,http://purl.obolibrary.org/obo/NCBITaxon_649188,Lujo mammarenavirus,,,649188
899,http://purl.obolibrary.org/obo/MONDO_0020502,yellow fever,http://purl.obolibrary.org/obo/NCBITaxon_11089,Yellow fever virus,http://purl.obolibrary.org/obo/HP_0000952,Jaundice,11089
900,http://purl.obolibrary.org/obo/MONDO_0020502,yellow fever,http://purl.obolibrary.org/obo/NCBITaxon_11089,Yellow fever virus,,,11089
901,http://purl.obolibrary.org/obo/MONDO_0020502,yellow fever,http://purl.obolibrary.org/obo/NCBITaxon_11089,Yellow fever virus,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,11089
902,http://purl.obolibrary.org/obo/MONDO_0020502,yellow fever,http://purl.obolibrary.org/obo/NCBITaxon_11089,Yellow fever virus,http://purl.obolibrary.org/obo/HP_0002315,Headache,11089
903,http://purl.obolibrary.org/obo/MONDO_0004277,gonorrhea,http://purl.obolibrary.org/obo/NCBITaxon_485,Neisseria gonorrhoeae,,,485
904,http://purl.obolibrary.org/obo/MONDO_0024416,Neorickettsia infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_33993,Neorickettsia,,,33993
905,http://purl.obolibrary.org/obo/MONDO_0019380,western equine encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11039,Western equine encephalitis virus,,,11039
906,http://purl.obolibrary.org/obo/MONDO_0019380,western equine encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11039,Western equine encephalitis virus,http://purl.obolibrary.org/obo/HP_0001324,Muscle weakness,11039
907,http://purl.obolibrary.org/obo/MONDO_0006654,anthracosis,http://purl.obolibrary.org/obo/ENVO_02000099,coal dust,,,
908,http://purl.obolibrary.org/obo/MONDO_0005077,pertussis,http://purl.obolibrary.org/obo/NCBITaxon_520,Bordetella pertussis,,,520
909,http://purl.obolibrary.org/obo/MONDO_0030603,Klebsiella infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_570,Klebsiella,,,570
910,http://purl.obolibrary.org/obo/MONDO_0005691,Cardiovirus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_12103,Cardiovirus,,,12103
911,http://purl.obolibrary.org/obo/MONDO_0005912,phencyclidine abuse,http://purl.obolibrary.org/obo/CHEBI_8058,phencyclidine,,,
912,http://purl.obolibrary.org/obo/MONDO_0005119,anthrax infection,http://purl.obolibrary.org/obo/NCBITaxon_1392,Bacillus anthracis,http://purl.obolibrary.org/obo/HP_0200042,Skin ulcer,1392
913,http://purl.obolibrary.org/obo/MONDO_0005119,anthrax infection,http://purl.obolibrary.org/obo/NCBITaxon_1392,Bacillus anthracis,,,1392
914,http://purl.obolibrary.org/obo/MONDO_0005119,anthrax infection,http://purl.obolibrary.org/obo/NCBITaxon_1392,Bacillus anthracis,http://purl.obolibrary.org/obo/HP_0002573,Hematochezia,1392
915,http://purl.obolibrary.org/obo/MONDO_0000367,taeniasis,http://purl.obolibrary.org/obo/NCBITaxon_6202,Taenia,,,6202
916,http://purl.obolibrary.org/obo/MONDO_0001209,common wart,http://purl.obolibrary.org/obo/NCBITaxon_173087,Human papillomavirus types,,,173087
917,http://purl.obolibrary.org/obo/MONDO_0001209,common wart,http://purl.obolibrary.org/obo/NCBITaxon_169495,This,,,169495
918,http://purl.obolibrary.org/obo/MONDO_0004656,rubella,http://purl.obolibrary.org/obo/NCBITaxon_11041,Rubella virus,http://purl.obolibrary.org/obo/HP_0000509,Conjunctivitis,11041
919,http://purl.obolibrary.org/obo/MONDO_0004656,rubella,http://purl.obolibrary.org/obo/NCBITaxon_11041,Rubella virus,,,11041
920,http://purl.obolibrary.org/obo/MONDO_0004656,rubella,http://purl.obolibrary.org/obo/NCBITaxon_11041,Rubella virus,http://purl.obolibrary.org/obo/HP_0002716,Lymphadenopathy,11041
921,http://purl.obolibrary.org/obo/MONDO_0000342,O'nyong'nyong fever,http://purl.obolibrary.org/obo/NCBITaxon_11027,O'nyong-nyong virus,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,11027
922,http://purl.obolibrary.org/obo/MONDO_0000342,O'nyong'nyong fever,http://purl.obolibrary.org/obo/NCBITaxon_11027,O'nyong-nyong virus,,,11027
923,http://purl.obolibrary.org/obo/MONDO_0000342,O'nyong'nyong fever,http://purl.obolibrary.org/obo/NCBITaxon_11027,O'nyong-nyong virus,http://purl.obolibrary.org/obo/HP_0000988,Skin rash,11027
924,http://purl.obolibrary.org/obo/MONDO_0000342,O'nyong'nyong fever,http://purl.obolibrary.org/obo/NCBITaxon_11027,O'nyong-nyong virus,http://purl.obolibrary.org/obo/MONDO_0006547,exanthem (disease),11027
925,http://purl.obolibrary.org/obo/MONDO_0000342,O'nyong'nyong fever,http://purl.obolibrary.org/obo/NCBITaxon_11027,O'nyong-nyong virus,http://purl.obolibrary.org/obo/HP_0002840,Lymphadenitis,11027
926,http://purl.obolibrary.org/obo/MONDO_0000795,penicillin allergy,http://purl.obolibrary.org/obo/CHEBI_17334,penicillin,,,
927,http://purl.obolibrary.org/obo/MONDO_0005631,actinomycosis,http://purl.obolibrary.org/obo/NCBITaxon_1659,Actinomyces israelii,,,1659
928,http://purl.obolibrary.org/obo/MONDO_0009393,ornithine translocase deficiency,http://purl.obolibrary.org/obo/NCBITaxon_29189,Ammonia,,,29189
929,http://purl.obolibrary.org/obo/MONDO_0006926,haemophilus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_724,Haemophilus,,,724
930,http://purl.obolibrary.org/obo/MONDO_0000803,tiger prawn allergy,http://purl.obolibrary.org/obo/NCBITaxon_6687,Penaeus monodon,,,6687
931,http://purl.obolibrary.org/obo/MONDO_0042488,Cestode infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_6199,Cestoda,,,6199
932,http://purl.obolibrary.org/obo/MONDO_0004525,scabies,http://purl.obolibrary.org/obo/NCBITaxon_52283,Sarcoptes scabiei,,,52283
933,http://purl.obolibrary.org/obo/MONDO_0000788,fish allergy,http://purl.obolibrary.org/obo/FOODON_00001248,fish food product,,,
934,http://purl.obolibrary.org/obo/MONDO_0006751,Erysipelothrix infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_1647,Erysipelothrix,,,1647
935,http://purl.obolibrary.org/obo/MONDO_0004599,barbiturate abuse,http://purl.obolibrary.org/obo/CHEBI_29745,barbiturate,,,
936,http://purl.obolibrary.org/obo/MONDO_0005779,"hand, foot and mouth disease",http://purl.obolibrary.org/obo/NCBITaxon_39054,Enterovirus A71,,,39054
937,http://purl.obolibrary.org/obo/MONDO_0005779,"hand, foot and mouth disease",http://purl.obolibrary.org/obo/NCBITaxon_39054,Enterovirus A71,http://purl.obolibrary.org/obo/HP_0000988,Skin rash,39054
938,http://purl.obolibrary.org/obo/MONDO_0005779,"hand, foot and mouth disease",http://purl.obolibrary.org/obo/NCBITaxon_31704,Coxsackievirus A16,,,31704
939,http://purl.obolibrary.org/obo/MONDO_0005779,"hand, foot and mouth disease",http://purl.obolibrary.org/obo/NCBITaxon_31704,Coxsackievirus A16,http://purl.obolibrary.org/obo/HP_0000988,Skin rash,31704
940,http://purl.obolibrary.org/obo/MONDO_0000606,gluten allergy,http://purl.obolibrary.org/obo/FOODON_03420177,gluten,,,
941,http://purl.obolibrary.org/obo/MONDO_0000802,Indian prawn allergy,http://purl.obolibrary.org/obo/FOODON_03000005,Indian prawn,,,
942,http://purl.obolibrary.org/obo/MONDO_0016664,drug-induced vasculitis,http://purl.obolibrary.org/obo/ECTO_0000509,exposure to drug,,,
943,http://purl.obolibrary.org/obo/MONDO_0005944,Rhabdoviridae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11270,Rhabdoviridae,,,11270
944,http://purl.obolibrary.org/obo/MONDO_0015526,cold-induced sweating syndrome,http://purl.obolibrary.org/obo/ECTO_0001055,exposure to decreased temperature of air in surroundings,,,
945,http://purl.obolibrary.org/obo/MONDO_0005729,dicrocoeliasis,http://purl.obolibrary.org/obo/NCBITaxon_57077,Dicrocoelium,,,57077
946,http://purl.obolibrary.org/obo/MONDO_0005777,granuloma inguinale,http://purl.obolibrary.org/obo/NCBITaxon_39824,Klebsiella granulomatis,,,39824
947,http://purl.obolibrary.org/obo/MONDO_0005777,granuloma inguinale,http://purl.obolibrary.org/obo/NCBITaxon_39824,Klebsiella granulomatis,http://purl.obolibrary.org/obo/HP_0003249,Genital ulcers,39824
948,http://purl.obolibrary.org/obo/MONDO_0006765,Fusobacterium infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_848,Fusobacterium,,,848
949,http://purl.obolibrary.org/obo/MONDO_0024313,staphylococcal infection,http://purl.obolibrary.org/obo/NCBITaxon_1279,Staphylococcus,,,1279
950,http://purl.obolibrary.org/obo/MONDO_0005231,hepatitis C,http://purl.obolibrary.org/obo/NCBITaxon_11103,Hepatitis C virus,,,11103
951,http://purl.obolibrary.org/obo/MONDO_0005231,hepatitis C,http://purl.obolibrary.org/obo/NCBITaxon_11103,Hepatitis C virus,http://purl.obolibrary.org/obo/HP_0000952,Jaundice,11103
952,http://purl.obolibrary.org/obo/MONDO_0005231,hepatitis C,http://purl.obolibrary.org/obo/NCBITaxon_11103,Hepatitis C virus,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,11103
953,http://purl.obolibrary.org/obo/MONDO_0017572,tick-borne encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11084,Tick-borne encephalitis virus,http://purl.obolibrary.org/obo/HP_0003470,Paralysis,11084
954,http://purl.obolibrary.org/obo/MONDO_0017572,tick-borne encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11084,Tick-borne encephalitis virus,,,11084
955,http://purl.obolibrary.org/obo/MONDO_0017572,tick-borne encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11084,Tick-borne encephalitis virus,http://purl.obolibrary.org/obo/HP_0002013,Vomiting,11084
956,http://purl.obolibrary.org/obo/MONDO_0017572,tick-borne encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11084,Tick-borne encephalitis virus,http://purl.obolibrary.org/obo/HP_0002315,Headache,11084
957,http://purl.obolibrary.org/obo/MONDO_0017572,tick-borne encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11084,Tick-borne encephalitis virus,http://purl.obolibrary.org/obo/HP_0001289,Confusion,11084
958,http://purl.obolibrary.org/obo/MONDO_0017572,tick-borne encephalitis,http://purl.obolibrary.org/obo/NCBITaxon_11084,Tick-borne encephalitis virus,http://purl.obolibrary.org/obo/HP_0002329,Drowsiness,11084
959,http://purl.obolibrary.org/obo/MONDO_0005829,louping ill,http://purl.obolibrary.org/obo/NCBITaxon_11086,Louping ill virus,,,11086
960,http://purl.obolibrary.org/obo/MONDO_0005829,louping ill,http://purl.obolibrary.org/obo/NCBITaxon_11086,Louping ill virus,http://purl.obolibrary.org/obo/HP_0001254,Lethargy,11086
961,http://purl.obolibrary.org/obo/MONDO_0006781,Helicobacter pylori infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_210,Helicobacter pylori,,,210
962,http://purl.obolibrary.org/obo/MONDO_0005459,human African trypanosomiasis,http://purl.obolibrary.org/obo/NCBITaxon_5691,Trypanosoma brucei,,,5691
963,http://purl.obolibrary.org/obo/MONDO_0005459,human African trypanosomiasis,http://purl.obolibrary.org/obo/NCBITaxon_5691,Trypanosoma brucei,http://purl.obolibrary.org/obo/HP_0001903,Anemia,5691
964,http://purl.obolibrary.org/obo/MONDO_0005459,human African trypanosomiasis,http://purl.obolibrary.org/obo/NCBITaxon_5691,Trypanosoma brucei,http://purl.obolibrary.org/obo/MONDO_0002280,anemia (disease),5691
965,http://purl.obolibrary.org/obo/MONDO_0005459,human African trypanosomiasis,http://purl.obolibrary.org/obo/NCBITaxon_5691,Trypanosoma brucei,http://purl.obolibrary.org/obo/HP_0002315,Headache,5691
966,http://purl.obolibrary.org/obo/MONDO_0006671,Bacteroides infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_816,Bacteroides,,,816
967,http://purl.obolibrary.org/obo/MONDO_0019362,epidemic louse-borne typhus,http://purl.obolibrary.org/obo/NCBITaxon_782,Rickettsia prowazekii,,,782
968,http://purl.obolibrary.org/obo/MONDO_0005856,Mononegavirales infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_11157,Mononegavirales,,,11157
969,http://purl.obolibrary.org/obo/MONDO_0025556,isocyanate induced asthma,http://purl.obolibrary.org/obo/CHEBI_53212,isocyanates,,,
970,http://purl.obolibrary.org/obo/MONDO_0000775,drug allergy,http://purl.obolibrary.org/obo/ECTO_0000509,exposure to drug,,,
971,http://purl.obolibrary.org/obo/MONDO_0024284,demodicidosis of sebaceous gland,http://purl.obolibrary.org/obo/NCBITaxon_574145,Demodex brevis,,,574145
972,http://purl.obolibrary.org/obo/MONDO_0005498,botulism,http://purl.obolibrary.org/obo/NCBITaxon_1491,Clostridium botulinum,,,1491
973,http://purl.obolibrary.org/obo/MONDO_0001667,streptobacillus infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_34104,Streptobacillus,,,34104
974,http://purl.obolibrary.org/obo/MONDO_0005746,enterobiasis,http://purl.obolibrary.org/obo/NCBITaxon_51028,Enterobius vermicularis,,,51028
975,http://purl.obolibrary.org/obo/MONDO_0005746,enterobiasis,http://purl.obolibrary.org/obo/NCBITaxon_51028,Enterobius vermicularis,http://purl.obolibrary.org/obo/MONDO_0002203,constipation disorder,51028
976,http://purl.obolibrary.org/obo/MONDO_0005746,enterobiasis,http://purl.obolibrary.org/obo/NCBITaxon_51028,Enterobius vermicularis,http://purl.obolibrary.org/obo/HP_0002027,Abdominal pain,51028
977,http://purl.obolibrary.org/obo/MONDO_0005746,enterobiasis,http://purl.obolibrary.org/obo/NCBITaxon_51028,Enterobius vermicularis,http://purl.obolibrary.org/obo/HP_0002019,Constipation,51028
978,http://purl.obolibrary.org/obo/MONDO_0005717,contagious pustular dermatitis,http://purl.obolibrary.org/obo/NCBITaxon_10258,Orf virus,,,10258
979,http://purl.obolibrary.org/obo/MONDO_0019365,scrub typhus,http://purl.obolibrary.org/obo/NCBITaxon_784,Orientia tsutsugamushi,,,784
980,http://purl.obolibrary.org/obo/MONDO_0019365,scrub typhus,http://purl.obolibrary.org/obo/NCBITaxon_784,Orientia tsutsugamushi,http://purl.obolibrary.org/obo/HP_0001744,Splenomegaly,784
981,http://purl.obolibrary.org/obo/MONDO_0000227,African tick-bite fever,http://purl.obolibrary.org/obo/NCBITaxon_35788,Rickettsia africae,,,35788
982,http://purl.obolibrary.org/obo/MONDO_0006752,Erysipelothrix rhusiopathiae infectious disease,http://purl.obolibrary.org/obo/NCBITaxon_1648,Erysipelothrix rhusiopathiae,,,1648
983,http://purl.obolibrary.org/obo/MONDO_0016467,isotretinoin syndrome,http://purl.obolibrary.org/obo/CHEBI_6067,isotretinoin,,,
984,http://purl.obolibrary.org/obo/MONDO_0001190,Brucella suis brucellosis,http://purl.obolibrary.org/obo/NCBITaxon_29461,Brucella suis,,,29461
985,http://purl.obolibrary.org/obo/MONDO_0001190,Brucella suis brucellosis,http://purl.obolibrary.org/obo/NCBITaxon_29461,Brucella suis,http://purl.obolibrary.org/obo/HP_0002829,Arthralgia,29461
986,http://purl.obolibrary.org/obo/MONDO_0001190,Brucella suis brucellosis,http://purl.obolibrary.org/obo/NCBITaxon_29461,Brucella suis,http://purl.obolibrary.org/obo/HP_0000975,Hyperhidrosis,29461
987,http://purl.obolibrary.org/obo/MONDO_0024608,dientamoebiasis,http://purl.obolibrary.org/obo/NCBITaxon_43351,Dientamoeba,,,43351
988,http://purl.obolibrary.org/obo/MONDO_0000292,philophthalmiasis,http://purl.obolibrary.org/obo/NCBITaxon_685953,Philophthalmus,,,685953
989,http://purl.obolibrary.org/obo/MONDO_0005913,Phlebotomus fever,http://purl.obolibrary.org/obo/NCBITaxon_11584,Phlebovirus,,,11584
990,http://purl.obolibrary.org/obo/MONDO_0005913,Phlebotomus fever,http://purl.obolibrary.org/obo/NCBITaxon_11584,Phlebovirus,http://purl.obolibrary.org/obo/HP_0001649,Tachycardia,11584
991,http://purl.obolibrary.org/obo/MONDO_0003472,lice infestation,http://purl.obolibrary.org/obo/NCBITaxon_121225,Pediculus humanus,,,121225
992,http://purl.obolibrary.org/obo/MONDO_0001118,Queensland tick typhus,http://purl.obolibrary.org/obo/NCBITaxon_787,Rickettsia australis,,,787
993,http://purl.obolibrary.org/obo/MONDO_0001118,Queensland tick typhus,http://purl.obolibrary.org/obo/NCBITaxon_787,Rickettsia australis,http://purl.obolibrary.org/obo/HP_0002716,Lymphadenopathy,787
994,http://purl.obolibrary.org/obo/MONDO_0000798,mollusc allergy,http://purl.obolibrary.org/obo/FOODON_00002044,molluscs food product,,,
